type,title,url,ka_best,ka_top3,confidence,matched_terms_bestka
begrip,Anubis,https://historiek.net/anubis-egyptische-jakhalsgod/155164/,,,0.0,
begrip,Anulus piscatoris,https://historiek.net/vissersring-pescatorio-zegelring-paus/124094/,,,0.0,
begrip,AOW,https://historiek.net/algemene-ouderdomswet-aow/5966/,,,0.0,
begrip,Apartheid,https://historiek.net/apartheid-1948-1990/6826/,,,0.0,
begrip,Apeldoornsche Bos (1944),https://historiek.net/deportatie-psychiatrisch-patienten-apeldoornsche-bosch/139779/,,,0.0,
begrip,Apisstier,https://historiek.net/apisstier-cultus-egypte/138654/,,,0.0,
begrip,Apollo,https://historiek.net/apollo/64/,,,0.0,
begrip,Apologetiek,https://historiek.net/apologeten-en-apologetiek/162247/,,,0.0,
begrip,Apostolische geloofsbelijdenis,https://historiek.net/apostolische-geloofsbelijdenis-tekst/82499/,,,0.0,
begrip,April,https://historiek.net/april-maand-van-de-hofmakerij/58274/,,,0.0,
begrip,Aprilbeweging,https://historiek.net/aprilbeweging-1853-protestanten-katholieken/74618/,,,0.0,
begrip,Aquariustijd,https://historiek.net/aquariustijd-universele-beschaving-new-age/160421/,,,0.0,
begrip,AR-15,https://historiek.net/de-ar-15-een-controversieel-semi-automatisch-geweer/166285/,,,0.0,
begrip,Arabieren,https://historiek.net/wat-zijn-arabieren-betekenis/144842/,,,0.0,
begrip,Arabisch (taal),https://historiek.net/top-50-arabische-woorden-in-het-nederlands/63173/,,,0.0,
begrip,Arabische Liga,https://historiek.net/arabische-liga-geschiedenis-1945-heden/144655/,,,0.0,
begrip,Aramees,https://historiek.net/aramees-eerste-wereldtaal-bijbel/71290/,,,0.0,
begrip,Araratopstand,https://historiek.net/de-onderdrukking-van-de-araratopstand-1927-1930/135919/,,,0.0,
begrip,Arbeitseinsatz,https://historiek.net/arbeitseinsatz-1943-betekenis/80717/,,,0.0,
begrip,Arc de Triomphe,https://historiek.net/arc-de-triomphe-triomfboog-parijs/86900/,,,0.0,
begrip,Archeologie,https://historiek.net/c/archeologie/,,,0.0,
begrip,Architectuur,https://historiek.net/c/architectuur/,,,0.0,
begrip,Ardeatijnse grotten (bloedbad),https://historiek.net/herbert-kappler-bloedbad-ardeatijnse-grotten/141670/,,,0.0,
begrip,Ardennen,https://historiek.net/hans-olink-brengt-ode-aan-zijn-ardennen/137280/,,,0.0,
begrip,Ardennenoffensief,https://historiek.net/het-ardennenoffensief/47080/,,,0.0,
begrip,Argentinië (volkslied),https://historiek.net/volkslied-van-argentinie-himno-nacional-argentino/152594/,,,0.0,
begrip,Arianisme,https://historiek.net/arianisme-christus-is-niet-wezensgelijk-aan-de-vader/163956/,,,0.0,
begrip,Aristocratie,https://historiek.net/aristocratie-kenmerken-betekenis/80073/,,,0.0,
begrip,Ariërs,https://historiek.net/zo-zien-ariers-eruit-1943/68314/,,,0.0,
begrip,Ariërverklaring,https://historiek.net/arierverklaring-voor-nederlandse-ambtenaren-1940/137680/,,,0.0,
