type,title,url,ka_best,ka_top3,confidence,matched_terms_bestka
persoon,"Averink, Annie",https://historiek.net/de-cpn-de-partijbonzen/135331/,,,0.0,
persoon,Averroës,https://historiek.net/averroes-filosoof-1126-1198/79769/,,,0.0,
persoon,Avicenna,https://historiek.net/avicenna-ibn-sina-filosoof-islam/76610/,,,0.0,
persoon,"Axelrod, Pavel Borisovich",https://historiek.net/pavel-borisovich-axelrod-1850-1928/3476/,,,0.0,
persoon,"Aëtius, Flavius",https://historiek.net/flavius-aetius-ca-390-454/3322/,,,0.0,
persoon,B.B. King,https://historiek.net/b-b-king-amerikaanse-bluesgitarist/125522/,,,0.0,
persoon,"Baars, Jan",https://historiek.net/jan-baars-fascistisch-politicus/94389/,,,0.0,
persoon,"Babel, Isaak",https://historiek.net/toen-isaak-babel-merian-cooper-ondervroeg/67389/,,,0.0,
persoon,"Bach, Johann Sebastian",https://historiek.net/johann-sebastian-bach-klassiek-componist/66074/,,,0.0,
persoon,"Bacon, Francis",https://historiek.net/francis-bacon-filosoof-nieuw-atlantis/80151/,,,0.0,
persoon,"Bader, Douglas",https://historiek.net/douglas-bader-piloot-zonder-benen/142968/,,,0.0,
persoon,"Badoglio, Pietro",https://historiek.net/pietro-badoglio-patriot-of-opportunist/125656/,,,0.0,
persoon,"Baekeland, Leo",https://historiek.net/bakeliet-leo-baekeland-uitvinding/135247/,,,0.0,
persoon,"Baffin, William",https://historiek.net/william-baffin-ca-1584-1622/3752/,,,0.0,
persoon,"Baker, Joséphine",https://historiek.net/josephine-baker-zangeres-danseres-banana/145997/,,,0.0,
persoon,"Bakhuys, Bep",https://historiek.net/panenka-penalty-strafschap-voetbal-geschiedenis/129430/,,,0.0,
persoon,"Bakker, Marcus",https://historiek.net/de-cpn-de-partijbonzen/135331/,,,0.0,
persoon,"Balabanoff, Angelica",https://historiek.net/angelica-balabanoff-1875-1965/1871/,,,0.0,
persoon,"Balboa, Vasco Nunez de",https://historiek.net/vasco-nunez-de-balboa-ca-1475-1519/4116/,,,0.0,
persoon,"Balfour, Arthur",https://historiek.net/arthur-balfour-1848-1930/1289/,,,0.0,
persoon,"Balkenende, Jan Peter",https://historiek.net/jan-peter-balkenende-een-antiheld-in-de-politiek/162532/,,,0.0,
persoon,"Balsamo, Giuseppe",https://historiek.net/graaf-van-cagliostro-giuseppe-balsamo/149430/,,,0.0,
persoon,"Barbarossa, Frederik",https://historiek.net/frederik-barbarossa-keizer-1122-1190/74650/,,,0.0,
persoon,"Barea, Arturo",https://historiek.net/arturo-barea-spaanse-journalist-schrijver/136881/,,,0.0,
